plan_file	plan_id	block	lens	pass	folded	pre_existing	fold_introduced	origin	source	status	note
diagnostic-forge-architecture-inventory-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-auto-mapping-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-backlog-state-audit-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-cycle-template-exp120-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-duplicate-effectiveness-audit-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-duplicate-primary-variants-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-evaluation-session-budget-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-fix-duplicate-primary-variants-strand-forensics-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-get-relevant-chunks-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-pattern-chunk-mismatch-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-scoping-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-stale-phrasing-evaluations-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-structure-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-test-case-generation-design-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-forge-today-findings-review-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-cycle-2-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-extraction-surface-2026-05-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-first-cycle-2026-05-01-halted-v1.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-first-cycle-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-phase-b-unknowns-2026-05-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-phase2a-state-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-phase2b-pregate-state-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-planner-side-ingestion-gap-2026-05-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-planner-side-ingestion-gap-manual-2026-05-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-planner-template-extraction-gap-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-three-forges-current-state-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-timeline-trigger-evaluator-unknowns-2026-05-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-worktree-teardown-bug-2026-05-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-10.md	10	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-113.md	113	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-115.md	115	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-125.md	125	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-126.md	126	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-14.md	14	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-40.md	40	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-8.md	8	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-adr-002-amendment-classification-external-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-agent-content-sync-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-bellows-sanity-check-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-chunk-taxonomy-redesign-2026-03-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-claudemd-protocol-propagation-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-claudemd-settings-propagation-2026-03-31.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-conflict-detection-overhaul-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-conflict-tuning-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-create-forge-developer-specialist-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-data-examples-phase3a-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-data-examples-phase3b-2026-04-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-diagnostic-patterns-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-drift-detection-upgrade-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-fix-detect-duplicates-tag-match-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-fix-lessons-md-heading-level-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-agent-scanning-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-anchor-first-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-auto-mapping-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-backlog-cleanup-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-backlog5-phrasing-evaluations-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cleanup-duplicate-effectiveness-audit-DEV-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cleanup-duplicate-effectiveness-audit-QA-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cross-pollination-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-11-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-12-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-13-drain-extraction-queue-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-14-2026-05-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-15-2026-06-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-03-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-03-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-03-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-2026-04-02.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-8-2026-03-29.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-closeout-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-cycle-diagnostic-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-deposit-extraction-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-exp120-sweep-fix-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-final-mapping-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-first-run-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-fix-duplicate-primary-variants-DEV-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-fix-duplicate-primary-variants-recovery-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-fix-relevant-chunks-relevance-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-full-cycle-2026-04-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-governance-update-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-lab-cycle2-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-lab-research-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-model-updates-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-model-updates-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-pending-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-pending-batch-2026-03-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-pending-canary-feedback-entry-2026-05-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phase1-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phase2-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phase3-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phase4-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phase5-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-phrasing-eval-helpers-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-pipeline-fix-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-project-status-catchup-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-recover-audit-cleanup-housekeeping-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-refinery-cycle1-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-refinery-split-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-refinery-wrapper-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-remove-vexp-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-retrieval-fix-retry-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-rule-mapping-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-test-case-gen-eval-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-test-case-infrastructure-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-forge-transfers-2026-03-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-freight-kb-cross-pollination-2026-03-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-governance-plan-2a-planner-template-promotions-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-governance-plan-2b-lessons-archive-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-governance-plan-2c-rule-8-alignment-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-2026-05-01-cycle-ratifications-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-2026-05-13-cycle-ratifications-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-extraction-phase-a-stand-up-2026-05-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-extraction-phase-b1-cutover-2026-05-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-phase1-schema-ingest-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-phase1b-duplicate-orchestrator-specialist-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-phase2a-classify-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-phase2a-cycle2-classify-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-lessons-forge-proposal-staleness-sweep-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-timeline-trigger-evaluator-2026-05-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
forge-cycle-9-2026-04-03.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-diagnostic-forge-pipeline-inventory-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-forge-retrieval-fix-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-forge-budget-correction-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-forge-evaluation-annotation-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-governance-rescan-2026-03-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-lab-stuck-experiments-2026-03-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
archived-halted-diagnostic-priority-3-carryover-audit-v1-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-109.md	109	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-111.md	111	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-123.md	123	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-139.md	139	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-184.md	184	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-21.md	21	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-23.md	23	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-27.md	27	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-292.md	292	1	weak-spots	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-292.md	292	1	destruction	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-292.md	292	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-292.md	292	1	integration-record	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-292.md	292	1	acid	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-295.md	295	1	weak-spots	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-295.md	295	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	weak-spots	w1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	weak-spots	c1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	weak-spots	c2	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	destruction	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	destruction	c2	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	destruction	c1	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	vulnerabilities	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	vulnerabilities	c1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	vulnerabilities	c2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	integration-record	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	integration-record	c1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	integration-record	c2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	acid	a1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	acid	c1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-315.md	315	1	acid	aC	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	weak-spots	w1	8	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	destruction	w1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	vulnerabilities	w1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	integration-record	w1	8	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	acid	a1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-322.md	322	1	acid	aC	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-34.md	34	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-39.md	39	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-41.md	41	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-42.md	42	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-46.md	46	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-47.md	47	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-50.md	50	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-52.md	52	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-53.md	53	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-55.md	55	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-57.md	57	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-58.md	58	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-6.md	6	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-61.md	61	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-63.md	63	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-activity-based-timeout-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-agent-self-request-verdict-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-backlog-1-reproduction-audit-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bash-gate-vs-guardrails-2026-05-20.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bash-permission-rules-audit-2026-05-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-architecture-audit-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-backlog-sweep-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-cross-project-verdict-queue-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-deposit-path-formats-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-dispatch-path-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-expected-keys-shape-choice-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-expected-keys-warning-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-hardening-batch-freshness-2026-05-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-integration-section-audit-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-isinstance-asymmetry-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-lifecycle-db-id-threading-surface-2026-06-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-parse-diff-stat-audit-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-phase8-1-validation-smoke-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-plan-2b-dispatch-failure-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-post-plan-hang-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-reproduce-bugs-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-reproduce-single-step-strand-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-rerun-cascade-2026-04-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-root-worktree-reachability-audit-2026-06-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-runner-retry-state-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-scope-check-fp-fix-2026-06-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-scope-check-infra-files-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-self-exposure-disposition-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-silent-deposit-loss-teardown-2026-06-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-strand-timeline-2026-04-15.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-test-isolation-conftest-2026-05-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-verdict-file-schema-2026-04-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-canary-detector-validation-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-canary-v2-detector-validation-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-claude-p-prompt-suppression-2026-05-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-claude-settings-permission-gap-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-cleanup-verdicts-call-site-gap-rerun-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-consume-verdicts-drain-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-consume-verdicts-not-processing-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-daemon-restart-state-divergence-2026-05-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
